index,日期,净值,总资产,总份数,增加资产,增加份额,5日涨跌幅,备注,今年以来,资产变动
514,2020-04-07,1.2394,"¥18,566,793.81","14,981,005.1445",,0.0000,,,-9.56%,¥0.00
515,2020-04-08,1.228,"¥18,396,185.87","14,981,005.1445",,0.0000,,,-10.40%,¥0.00
516,2020-04-09,1.2315,"¥18,448,704.31","14,981,005.1445",,0.0000,,,-10.14%,¥0.00
517,2020-04-10,1.2404,"¥18,581,947.51","14,981,005.1445",,0.0000,,,-9.49%,¥0.00
518,2020-04-13,1.2425,"¥18,613,359.26","14,981,005.1445",,0.0000,,,-9.34%,¥0.00
519,2020-04-14,1.2633,"¥18,926,095.38","14,981,005.1445",,0.0000,,,-7.81%,¥0.00
520,2020-04-15,1.2608,"¥18,887,654.33","14,981,005.1445",,0.0000,,,-8.00%,¥0.00
521,2020-04-16,1.2639,"¥18,934,439.90","14,981,005.1445",,0.0000,,,-7.77%,¥0.00
522,2020-04-17,1.2816,"¥19,199,415.61","14,981,005.1445",,0.0000,,,-6.48%,¥0.00
523,2020-04-20,1.2845,"¥19,242,388.15","14,981,005.1445",,0.0000,,,-6.27%,¥0.00
524,2020-04-21,1.263,"¥18,921,016.07","14,981,005.1445",,0.0000,,,-7.84%,¥0.00
525,2020-04-22,1.284,"¥19,235,546.12","14,981,005.1445",,0.0000,,,-6.31%,¥0.00
526,2020-04-23,1.2878,"¥19,292,375.67","14,981,005.1445",,0.0000,,,-6.03%,¥0.00
527,2020-04-24,1.2821,"¥19,206,737.41","14,981,005.1445",,0.0000,,,-6.45%,¥0.00
528,2020-04-27,1.3043,"¥19,540,285.01","14,981,005.1445",,0.0000,,,-4.82%,¥0.00
529,2020-04-28,1.3173,"¥19,734,485.61","14,981,005.1445",,0.0000,,,-3.88%,¥0.00
530,2020-04-29,1.3356,"¥20,008,222.22","14,981,005.1445",,0.0000,,,-2.54%,¥0.00
531,2020-04-30,1.3378,"¥20,041,342.64","14,981,005.1445",,0.0000,,,-2.38%,¥0.00
532,2020-05-06,1.3553,"¥20,303,795.16","14,981,005.1445",,0.0000,,,-1.10%,¥0.00
533,2020-05-07,1.3486,"¥20,204,081.31","14,981,005.1445",,0.0000,,,-1.59%,¥0.00
534,2020-05-08,1.3607,"¥20,385,155.97","14,981,005.1445",,0.0000,,,-0.71%,¥0.00
535,2020-05-11,1.3712,"¥20,542,070.68","14,981,005.1445",,0.0000,,,0.06%,¥0.00
536,2020-05-12,1.3714,"¥20,544,481.92","14,981,005.1445",,0.0000,,,0.07%,¥0.00
537,2020-05-13,1.3734,"¥20,217,657.65","14,720,832.9577",,"-260,172.1868",,,0.22%,"-¥356,792.00"
538,2020-05-14,1.3603,"¥20,024,976.67","14,720,832.9577",,0.0000,,,-0.74%,¥0.00
539,2020-05-15,1.35,"¥19,872,668.69","14,720,832.9577",,0.0000,,,-1.49%,¥0.00
540,2020-05-18,1.3694,"¥20,158,834.67","14,720,832.9577",,0.0000,,,-0.07%,¥0.00
541,2020-05-19,1.3855,"¥20,395,808.66","14,720,832.9577",,0.0000,,,1.10%,¥0.00
542,2020-05-20,1.3865,"¥20,601,351.16","14,858,693.3721",,"137,860.4144",,期权到账，入金,1.17%,"¥191,006.49"
543,2020-05-21,1.3862,"¥20,597,531.39","14,858,693.3721",,0.0000,,,1.15%,¥0.00
544,2020-05-22,1.3535,"¥20,110,939.62","14,858,693.3721",,0.0000,,,-1.24%,¥0.00
545,2020-05-25,1.3692,"¥20,344,083.30","14,858,693.3721",,0.0000,,,-0.09%,¥0.00
546,2020-05-26,1.3877,"¥20,618,969.58","14,858,693.3721",,0.0000,,,1.26%,¥0.00
547,2020-05-27,1.3762,"¥20,448,094.99","14,858,693.3721",,0.0000,,,0.42%,¥0.00
548,2020-05-28,1.3788,"¥20,487,253.10","14,858,693.3721",,0.0000,,,0.61%,¥0.00
549,2020-05-29,1.3879,"¥20,622,620.77","14,858,693.3721",,0.0000,,,1.28%,¥0.00
550,2020-06-01,1.4292,"¥21,236,293.41","14,858,693.3721",,0.0000,,,4.29%,¥0.00
551,2020-06-02,1.4225,"¥21,136,392.46","14,858,693.3721",,0.0000,,,3.80%,¥0.00
552,2020-06-03,1.4258,"¥21,185,652.38","14,858,693.3721",,0.0000,,,4.04%,¥0.00
553,2020-06-04,1.4383,"¥21,371,160.20","14,858,693.3721",,0.0000,,,4.95%,¥0.00
554,2020-06-05,1.4545,"¥21,611,358.88","14,858,693.3721",,0.0000,,,6.13%,¥0.00
555,2020-06-08,1.4587,"¥21,674,475.90","14,858,693.3721",,0.0000,,,6.44%,¥0.00
556,2020-06-09,1.4632,"¥21,741,381.29","14,858,693.3721",,0.0000,,,6.77%,¥0.00
557,2020-06-10,1.4645,"¥21,761,154.89","14,858,693.3721",,0.0000,,,6.87%,¥0.00
558,2020-06-11,1.4432,"¥21,443,678.63","14,858,693.3721",,0.0000,,,5.31%,¥0.00
559,2020-06-12,1.4487,"¥21,525,246.75","14,858,693.3721",,0.0000,,,5.71%,¥0.00
560,2020-06-15,1.411,"¥20,965,759.28","14,858,693.3721",,0.0000,,,2.96%,¥0.00
561,2020-06-16,1.4378,"¥21,363,974.06","14,858,693.3721",,0.0000,,,4.92%,¥0.00
562,2020-06-17,1.4388,"¥21,378,725.01","14,858,693.3721",,0.0000,,,4.99%,¥0.00
563,2020-06-18,1.4469,"¥21,499,591.41","14,858,693.3721",,0.0000,,,5.58%,¥0.00
564,2020-06-19,1.4604,"¥21,700,310.47","14,858,693.3721",,0.0000,,,6.57%,¥0.00
565,2020-06-22,1.4577,"¥21,659,168.51","14,858,693.3721",,0.0000,,,6.37%,¥0.00
566,2020-06-23,1.4835,"¥22,042,980.92","14,858,693.3721",,0.0000,,,8.25%,¥0.00
567,2020-06-24,1.4896,"¥22,133,481.01","14,858,693.3721",,0.0000,,,8.70%,¥0.00
568,2020-06-29,1.4769,"¥21,944,971.14","14,858,693.3721",,0.0000,,,7.77%,¥0.00
569,2020-06-30,1.489,"¥22,125,113.75","14,858,693.3721",,0.0000,,,8.66%,¥0.00
570,2020-07-01,1.5243,"¥22,648,887.39","14,858,693.3721",,0.0000,,,11.23%,¥0.00
571,2020-07-02,1.572,"¥23,358,168.96","14,858,693.3721",,0.0000,,,14.71%,¥0.00
572,2020-07-03,1.5799,"¥23,475,911.61","14,858,693.3721",,0.0000,,,15.29%,¥0.00
573,2020-07-06,1.648,"¥24,487,625.04","14,858,693.3721",,0.0000,,,20.26%,¥0.00
574,2020-07-07,1.6718,"¥24,841,320.97","14,858,693.3721",,0.0000,,,21.99%,¥0.00
575,2020-07-08,1.6703,"¥24,818,069.93","14,858,693.3721",,0.0000,,,21.88%,¥0.00
576,2020-07-09,1.6944,"¥25,177,015.97","14,858,693.3721",,0.0000,,,23.64%,¥0.00
577,2020-07-10,1.6829,"¥25,005,033.73","14,858,693.3721",,0.0000,,,22.80%,¥0.00
578,2020-07-13,1.7118,"¥25,435,132.53","14,858,693.3721",,0.0000,,,24.91%,¥0.00
579,2020-07-14,1.6879,"¥25,079,917.61","14,858,693.3721",,0.0000,,,23.17%,¥0.00
580,2020-07-15,1.6888,"¥25,092,936.35","14,858,693.3721",,0.0000,,,23.23%,¥0.00
581,2020-07-16,1.6074,"¥23,883,171.42","14,858,693.3721",,0.0000,,,17.29%,¥0.00
582,2020-07-17,1.6262,"¥24,162,621.13","14,858,693.3721",,0.0000,,,18.66%,¥0.00
583,2020-07-20,1.6412,"¥24,385,897.15","14,858,693.3721",,0.0000,,,19.76%,¥0.00
584,2020-07-21,1.6759,"¥24,902,303.55","14,858,693.3721",,0.0000,,,22.29%,¥0.00
585,2020-07-22,1.681,"¥24,977,831.12","14,858,693.3721",,0.0000,,,22.66%,¥0.00
586,2020-07-23,1.6801,"¥24,963,931.62","14,858,693.3721",,0.0000,,,22.60%,¥0.00
587,2020-07-24,1.6177,"¥24,036,241.56","14,858,693.3721",,0.0000,,,18.04%,¥0.00
588,2020-07-27,1.6345,"¥24,286,123.22","14,858,693.3721",,0.0000,,,19.27%,¥0.00
589,2020-07-28,1.6604,"¥24,670,880.41","14,858,693.3721",,0.0000,,,21.16%,¥0.00
590,2020-07-29,1.6754,"¥24,894,382.55","14,858,693.3721",,0.0000,,,22.25%,¥0.00
591,2020-07-30,1.6679,"¥24,783,321.20","14,858,693.3721",,0.0000,,,21.71%,¥0.00
592,2020-07-31,1.667,"¥24,769,371.07","14,858,693.3721",,0.0000,,,21.64%,¥0.00
593,2020-08-03,1.6709,"¥24,827,091.07","14,858,693.3721",,0.0000,,,21.92%,¥0.00
594,2020-08-04,1.6823,"¥24,997,383.44","14,858,693.3721",,0.0000,,,22.76%,¥0.00
595,2020-08-05,1.6839,"¥25,020,733.85","14,858,693.3721",,0.0000,,,22.88%,¥0.00
596,2020-08-06,1.668,"¥24,784,972.87","14,858,693.3721",,0.0000,,,21.72%,¥0.00
597,2020-08-07,1.6625,"¥25,499,180.87","15,338,296.6689",,"479,603.2968",,梦云入金,21.31%,"¥800,000.00"
598,2020-08-10,1.6636,"¥25,516,207.78","15,338,296.6689",,0.0000,,,21.39%,¥0.00
599,2020-08-11,1.6671,"¥25,569,907.51","15,338,296.6689",,0.0000,,,21.65%,¥0.00
600,2020-08-12,1.6565,"¥25,407,525.65","15,338,296.6689",,0.0000,,,20.87%,¥0.00
601,2020-08-13,1.6587,"¥25,642,087.27","15,459,034.8854",,"120,738.2165",,梦云入金,21.04%,"¥200,000.00"
602,2020-08-14,1.6759,"¥25,907,876.89","15,459,034.8854",,0.0000,,,22.29%,¥0.00
603,2020-08-17,1.7049,"¥26,356,054.13","15,459,034.8854",,0.0000,,,24.41%,¥0.00
604,2020-08-18,1.7016,"¥26,304,720.68","15,459,034.8854",,0.0000,,,24.16%,¥0.00
605,2020-08-19,1.6872,"¥26,082,228.60","15,459,034.8854",,0.0000,,,23.11%,¥0.00
606,2020-08-20,1.6675,"¥25,777,292.44","15,459,034.8854",,0.0000,,,21.67%,¥0.00
607,2020-08-21,1.6924,"¥26,162,250.98","15,459,034.8854",,0.0000,,,23.49%,¥0.00
608,2020-08-24,1.7214,"¥26,610,661.05","15,459,034.8854",,0.0000,,,25.61%,¥0.00
609,2020-08-25,1.7365,"¥26,845,298.60","15,459,034.8854",,0.0000,,,26.72%,¥0.00
610,2020-08-26,1.7288,"¥26,724,944.87","15,459,034.8854",,0.0000,,,26.15%,¥0.00
611,2020-08-27,1.7233,"¥26,641,229.11","15,459,034.8854",,0.0000,,,25.75%,¥0.00
612,2020-08-28,1.7581,"¥27,178,666.81","15,459,034.8854",,0.0000,,,28.29%,¥0.00
613,2020-08-31,1.7596,"¥27,201,104.82","15,459,034.8854",,0.0000,,,28.40%,¥0.00
614,2020-09-01,1.7606,"¥27,217,911.86","15,459,034.8854",,0.0000,,,28.47%,¥0.00
615,2020-09-02,1.765,"¥27,285,752.47","15,459,034.8854",,0.0000,,,28.79%,¥0.00
616,2020-09-03,1.7703,"¥27,366,700.53","15,459,034.8854",,0.0000,,,29.18%,¥0.00
617,2020-09-04,1.7461,"¥26,992,846.18","15,459,034.8854",,0.0000,,,27.41%,¥0.00
618,2020-09-07,1.7249,"¥26,666,054.46","15,459,034.8854",,0.0000,,,25.87%,¥0.00
619,2020-09-08,1.7156,"¥26,521,895.68","15,459,034.8854",,0.0000,,,25.19%,¥0.00
620,2020-09-09,1.6873,"¥26,084,443.28","15,459,034.8854",,0.0000,,,23.12%,¥0.00
621,2020-09-10,1.6925,"¥26,163,695.42","15,459,034.8854",,0.0000,,,23.50%,¥0.00
622,2020-09-11,1.7108,"¥26,447,283.12","15,459,034.8854",,0.0000,,,24.84%,¥0.00
623,2020-09-14,1.7233,"¥26,640,638.57","15,459,034.8854",,0.0000,,,25.75%,¥0.00
624,2020-09-15,1.7343,"¥26,810,491.16","15,458,524.2969",,-510.5885,,,26.56%,-¥879.90
625,2020-09-16,1.7214,"¥26,609,703.22","15,458,524.2969",,0.0000,,,25.61%,¥0.00
626,2020-09-17,1.6978,"¥26,246,247.03","15,458,524.2969",,0.0000,,,23.89%,¥0.00
627,2020-09-18,1.7234,"¥26,640,688.27","15,458,524.2969",,0.0000,,,25.75%,¥0.00
628,2020-09-21,1.7041,"¥26,342,441.97","15,458,524.2969",,0.0000,,,24.35%,¥0.00
629,2020-09-22,1.6961,"¥26,219,716.79","15,458,524.2969",,0.0000,,,23.77%,¥0.00
630,2020-09-23,1.6947,"¥26,197,196.14","15,458,524.2969",,0.0000,,,23.66%,¥0.00
631,2020-09-24,1.6644,"¥25,728,981.80","15,458,524.2969",,0.0000,,,21.45%,¥0.00
632,2020-09-25,1.6692,"¥25,803,137.35","15,458,524.2969",,0.0000,,,21.80%,¥0.00
633,2020-09-28,1.6785,"¥25,946,918.17","15,458,524.2969",,0.0000,,,22.48%,¥0.00
634,2020-09-29,1.6797,"¥25,965,682.52","15,458,524.2969",,0.0000,,,22.57%,¥0.00
635,2020-09-30,1.6872,"¥26,081,673.65","15,458,524.2969",,0.0000,,,23.12%,¥0.00
636,2020-10-08,1.6944,"¥26,193,635.86","15,458,524.2969",,0.0000,,,23.64%,¥0.00
637,2020-10-09,1.7062,"¥26,375,682.82","15,458,524.2969",,0.0000,,,24.50%,¥0.00
638,2020-10-12,1.7621,"¥27,240,230.23","15,458,524.2969",,0.0000,,,28.58%,¥0.00
639,2020-10-13,1.7948,"¥27,744,228.53","15,458,524.2969",,0.0000,,,30.96%,¥0.00
640,2020-10-14,1.807,"¥27,933,490.09","15,458,603.5000",,79.2031,,入金-税款,31.86%,¥142.15
641,2020-10-15,1.797,"¥27,778,798.73","15,458,608.4806",,4.9807,,,31.13%,¥9.00
642,2020-10-16,1.8003,"¥27,830,348.36","15,458,608.4806",,0.0000,,,31.37%,¥0.00
643,2020-10-19,1.7948,"¥27,745,038.44","15,458,608.4806",,0.0000,,,30.97%,¥0.00
644,2020-10-20,1.8147,"¥28,053,461.51","15,458,608.4806",,0.0000,,,32.42%,¥0.00
645,2020-10-21,1.8248,"¥28,209,411.77","15,458,608.4806",,0.0000,,,33.16%,¥0.00
646,2020-10-22,1.8368,"¥28,394,379.83","15,458,608.4806",,0.0000,,,34.03%,¥0.00
647,2020-10-23,1.8229,"¥28,179,441.26","15,458,608.4806",,0.0000,,,33.02%,¥0.00
648,2020-10-26,1.8269,"¥28,241,782.01","15,458,608.4806",,0.0000,,,33.31%,¥0.00
649,2020-10-27,1.821,"¥28,150,102.41","15,458,608.4806",,0.0000,,,32.88%,¥0.00
650,2020-10-28,1.849,"¥28,583,604.46","15,458,608.4806",,0.0000,,,34.92%,¥0.00
651,2020-10-29,1.8474,"¥28,557,511.08","15,458,608.4806",,0.0000,,,34.80%,¥0.00
652,2020-10-30,1.8276,"¥28,252,099.85","15,458,608.4806",,0.0000,,,33.36%,¥0.00
653,2020-11-02,1.8509,"¥28,612,873.21","15,458,608.4806",,0.0000,,,35.06%,¥0.00
654,2020-11-03,1.8644,"¥28,820,860.75","15,458,608.4806",,0.0000,,,36.04%,¥0.00
655,2020-11-04,1.8801,"¥29,064,166.90","15,458,608.4806",,0.0000,,,37.19%,¥0.00
656,2020-11-05,1.9146,"¥29,596,881.66","15,458,608.4806",,0.0000,,,39.71%,¥0.00
657,2020-11-06,1.914,"¥29,587,281.75","15,458,608.4806",,0.0000,,,39.66%,¥0.00
658,2020-11-07,1.914,"¥29,587,177.35","15,458,608.4806",,0.0000,,,39.66%,¥0.00
659,2020-11-09,1.9351,"¥29,914,539.18","15,458,608.4806",,0.0000,,,41.21%,¥0.00
660,2020-11-10,1.9295,"¥25,013,932.51","12,963,790.0771",,"-2,494,818.4035",,汪渊取出所有收益,40.80%,"-¥4,827,817.65"
661,2020-11-11,1.9065,"¥24,715,438.95","12,963,790.0771",,0.0000,,,39.12%,¥0.00
662,2020-11-12,1.9162,"¥24,840,714.41","12,963,790.0771",,0.0000,,,39.82%,¥0.00
663,2020-11-13,1.8953,"¥24,570,283.04","12,963,790.0771",,0.0000,,,38.30%,¥0.00
664,2020-11-16,1.9144,"¥24,817,624.15","12,963,790.0771",,0.0000,,,39.69%,¥0.00
665,2020-11-17,1.9064,"¥24,714,781.46","12,963,790.0771",,0.0000,,,39.11%,¥0.00
666,2020-11-18,1.9041,"¥24,684,834.56","12,963,790.0771",,0.0000,,,38.95%,¥0.00
667,2020-11-19,1.9105,"¥24,767,472.45","12,963,790.0771",,0.0000,,,39.41%,¥0.00
668,2020-11-20,1.9203,"¥24,894,852.55","12,963,790.0771",,0.0000,,,40.13%,¥0.00
669,2020-11-23,1.9316,"¥25,040,388.60","12,963,790.0771",,0.0000,,,40.95%,¥0.00
670,2020-11-24,1.934,"¥25,072,585.10","12,963,790.0771",,0.0000,,,41.13%,¥0.00
671,2020-11-25,1.9065,"¥24,715,354.66","12,963,790.0771",,0.0000,,,39.12%,¥0.00
672,2020-11-26,1.9151,"¥24,826,335.20","12,963,790.0771",,0.0000,,,39.74%,¥0.00
673,2020-11-27,1.9306,"¥25,028,912.39","12,964,233.0415",,442.9644,,入金测试,40.88%,¥848.30
674,2020-11-30,1.9133,"¥24,804,977.70","12,964,233.0415",,0.0000,,,39.62%,
675,2020-12-01,1.9368,"¥25,108,008.47","12,963,789.3670",,-443.6746,,出金测试,41.33%,-¥848.90
676,2020-12-02,1.9453,"¥25,218,536.73","12,963,789.3670",,0.0000,,,41.95%,¥0.00
677,2020-12-03,1.9503,"¥25,283,921.45","12,963,789.3670",,0.0000,,,42.32%,¥0.00
678,2020-12-04,1.9834,"¥25,711,840.76","12,963,789.3670",,0.0000,,,44.73%,¥0.00
679,2020-12-07,1.9712,"¥25,554,183.64","12,963,789.3670",,0.0000,,,43.84%,¥0.00
680,2020-12-08,1.9742,"¥25,593,318.68","12,963,789.3670",,0.0000,,,44.06%,¥0.00
681,2020-12-09,1.9572,"¥25,372,451.77","12,963,789.3670",,0.0000,,,42.82%,¥0.00
682,2020-12-10,1.9665,"¥25,492,726.77","12,963,789.3670",,0.0000,,,43.49%,¥0.00
683,2020-12-11,1.9458,"¥25,224,773.22","12,963,789.3670",,0.0000,,,41.98%,¥0.00
684,2020-12-14,1.9507,"¥25,288,082.30","12,963,789.3670",,0.0000,,,42.34%,¥0.00
685,2020-12-15,1.9482,"¥25,570,822.87","13,125,175.9209",,"161,386.5540",,,42.16%,"¥314,812.00"
686,2020-12-16,1.9546,"¥25,000,398.48","12,790,268.2534",,"-334,907.6676",,梦云入金,42.63%,"-¥652,476.18"
687,2020-12-17,1.9696,"¥24,855,981.83","12,619,757.5570",,"-170,510.6963",,梦云入金,43.72%,"-¥333,287.41"
688,2020-12-18,1.9772,"¥24,951,861.67","12,619,757.5570",,0.0000,,,44.28%,¥0.00
689,2020-12-19,1.9781,"¥24,962,691.50","12,619,692.3596",,-65.1975,,,44.34%,-¥128.91
690,2020-12-21,1.9733,"¥24,901,869.17","12,619,692.3596",,0.0000,,,43.99%,¥0.00
691,2020-12-22,1.9786,"¥24,969,029.99","12,619,692.3596",,0.0000,,,44.38%,¥0.00
692,2020-12-23,1.9732,"¥24,900,716.25","12,619,692.3596",,0.0000,,,43.98%,¥0.00
693,2020-12-24,1.9678,"¥24,832,835.09","12,619,692.3596",,0.0000,,,43.59%,¥0.00
694,2020-12-25,1.965,"¥24,798,239.17","12,619,692.3596",,0.0000,,,43.39%,¥0.00
695,2020-12-28,1.9864,"¥25,067,742.21","12,619,692.3596",,0.0000,,,44.95%,¥0.00
696,2020-12-29,1.9876,"¥25,082,633.47","12,619,692.3596",,0.0000,,,45.03%,¥0.00
697,2020-12-30,2.0212,"¥25,507,108.56","12,619,692.3596",,0.0000,,,47.49%,¥0.00
698,2020-12-31,2.0547,"¥25,929,945.12","12,619,692.3596",,0.0000,,,49.93%,¥0.00
699,2020-12-31,2.0547,"¥25,929,945.12","12,619,692.3596",,0.0000,,,0.00%,¥0.00
700,2021-01-04,2.0754,"¥26,191,328.89","12,619,692.3596",,0.0000,,,1.01%,¥0.00
701,2021-01-05,2.1194,"¥26,745,682.29","12,619,692.3596",,0.0000,,,3.15%,¥0.00
702,2021-01-06,2.1315,"¥26,898,249.11","12,619,692.3596",,0.0000,,,3.73%,¥0.00
703,2021-01-07,2.1494,"¥27,125,267.52","12,619,692.3596",,0.0000,,,4.61%,¥0.00
704,2021-01-08,2.133,"¥26,918,133.03","12,619,692.3596",,0.0000,,,3.81%,¥0.00
705,2021-01-11,2.1321,"¥26,906,239.78","12,619,692.3596",,0.0000,,,3.77%,¥0.00
706,2021-01-12,2.1518,"¥27,155,243.55","12,619,692.3596",,0.0000,,,4.73%,¥0.00
707,2021-01-13,2.1294,"¥26,871,991.89","12,619,692.3596",,0.0000,,,3.63%,¥0.00
708,2021-01-14,2.1092,"¥26,617,661.84","12,619,692.3596",,0.0000,,,2.65%,¥0.00
709,2021-01-15,2.1127,"¥26,661,595.03","12,619,692.3596",,0.0000,,,2.82%,¥0.00
710,2021-01-16,2.1127,"¥27,496,395.03","13,014,826.9780",,"395,134.6185",,入金100万港币,2.82%,"¥834,800.00"
711,2021-01-18,2.1236,"¥27,638,373.74","13,014,826.9780",,0.0000,,,3.35%,¥0.00
712,2021-01-19,2.1081,"¥27,436,442.77","13,014,826.9780",,0.0000,,,2.60%,¥0.00
713,2021-01-20,2.1175,"¥27,558,262.82","13,014,826.9780",,0.0000,,,3.05%,¥0.00
714,2021-01-21,2.1343,"¥27,777,477.22","13,014,826.9780",,0.0000,,,3.87%,¥0.00
715,2021-01-22,2.1357,"¥27,795,549.15","13,014,826.9780",,0.0000,,,3.94%,¥0.00
716,2021-01-25,2.2026,"¥28,666,097.08","13,014,826.9780",,0.0000,,,7.20%,¥0.00
717,2021-01-26,2.1722,"¥28,270,923.02","13,014,826.9780",,0.0000,,,5.72%,¥0.00
718,2021-01-27,2.1541,"¥28,035,239.02","13,014,826.9780",,0.0000,,,4.84%,¥0.00
719,2021-01-28,2.1188,"¥27,576,004.80","13,014,826.9780",,0.0000,,,3.12%,¥0.00
720,2021-01-29,2.1157,"¥27,535,212.37","13,014,826.9780",,0.0000,,,2.97%,¥0.00
721,2021-02-01,2.1247,"¥27,652,309.02","13,014,826.9780",,0.0000,,,3.40%,¥0.00
722,2021-02-02,2.1546,"¥28,041,286.90","13,014,826.9780",,0.0000,,,4.86%,¥0.00
723,2021-02-03,2.1512,"¥27,997,401.59","13,014,826.9780",,0.0000,,,4.70%,¥0.00
724,2021-02-04,2.1652,"¥28,179,266.58","13,014,826.9780",,0.0000,,,5.38%,¥0.00
725,2021-02-05,2.1846,"¥28,432,791.13","13,014,826.9780",,0.0000,,,6.32%,¥0.00
726,2021-02-08,2.2043,"¥28,688,206.57","13,014,826.9780",,0.0000,,,7.28%,¥0.00
727,2021-02-09,2.2291,"¥29,011,204.41","13,014,826.9780",,0.0000,,,8.49%,¥0.00
728,2021-02-10,2.2784,"¥29,653,236.71","13,014,826.9780",,0.0000,,,10.89%,¥0.00
729,2021-02-16,2.2869,"¥29,764,063.36","13,014,826.9780",,0.0000,,,11.30%,¥0.00
730,2021-02-17,2.2944,"¥29,860,583.90","13,014,826.9780",,0.0000,,,11.66%,¥0.00
731,2021-02-18,2.2664,"¥29,496,211.63","13,014,826.9780",,0.0000,,,10.30%,¥0.00
732,2021-02-19,2.2713,"¥29,560,307.65","13,014,826.9780",,0.0000,,,10.54%,¥0.00
733,2021-02-22,2.209,"¥28,749,675.82","13,014,826.9780",,0.0000,,,7.51%,¥0.00
734,2021-02-23,2.2069,"¥28,722,460.36","13,014,826.9780",,0.0000,,,7.41%,¥0.00
735,2021-02-24,2.1731,"¥28,282,124.54","13,014,826.9780",,0.0000,,,5.76%,¥0.00
736,2021-02-25,2.1891,"¥28,490,652.87","13,014,826.9780",,0.0000,,,6.54%,¥0.00
737,2021-02-26,2.1393,"¥27,842,728.29","13,014,826.9780",,0.0000,,,4.12%,¥0.00
738,2021-02-27,2.1393,"¥27,862,728.29","13,024,175.7939",,"9,348.8159",,,4.12%,"¥20,000.00"
739,2021-03-01,2.1626,"¥28,165,792.13","13,024,175.7939",,0.0000,,,5.25%,¥0.00
740,2021-03-02,2.1449,"¥27,935,370.65","13,024,175.7939",,0.0000,,,4.39%,¥0.00
741,2021-03-03,2.1768,"¥28,351,168.86","13,024,175.7939",,0.0000,,,5.94%,¥0.00
742,2021-03-04,2.1325,"¥27,774,131.72","13,024,175.7939",,0.0000,,,3.79%,¥0.00
743,2021-03-05,2.1298,"¥27,739,026.10","13,024,175.7939",,0.0000,,,3.65%,¥0.00
744,2021-03-08,2.0824,"¥27,121,294.48","13,024,175.7939",,0.0000,,,1.35%,¥0.00
745,2021-03-09,2.0598,"¥26,846,503.97","13,033,780.1849",,"9,604.3910",,,0.25%,"¥20,000.00"
